"miRNAs"	"n_geneset"	"hyper_pval"	"OR"	"rFDRc_q"
"dme-miR-3645-3p"	1	0.547095132810564	1.37332408691632	0.59277298490641
"dme-miR-976-3p"	1	0.547399888370019	1.3720983947338	0.595368852909634
"dme-miR-2489-5p"	1	0.548920976286171	1.36599953991258	0.597931836009279
"dme-miR-283-3p"	1	0.551345413828782	1.35634285714286	0.600462555156202
"dme-miR-4-3p"	1	0.553156251920493	1.34918107370337	0.602961615765622
"dme-miR-2281-5p"	1	0.563002007978558	1.3109830433337	0.60542960819995
"dme-miR-1011-3p"	1	0.564771601430823	1.3042471042471	0.607867108233726
"dme-miR-9388-5p"	2	0.566125911574891	1.15194746376812	0.610274677501437
"dme-miR-4977-5p"	2	0.582630588366276	1.11265432098765	0.612652863928939
"dme-miR-4963-5p"	1	0.589455651291324	1.21413054722251	0.615002202149169
"dme-miR-283-5p"	1	0.61237419742303	1.13632374451487	0.617323213902836
"dme-miR-972-3p"	1	0.633405953419059	1.0693032711144	0.619616408424689
"dme-miR-967-3p"	1	0.644899632293746	1.03427853553482	0.621882282815995
"dme-miR-4-5p"	1	0.679994033359615	0.933535734799376	0.624121322403773
"dme-miR-3644-3p"	1	0.68066826220418	0.931684141546527	0.626334001087342
"dme-miR-987-5p"	1	0.682012991920878	0.928	0.628520781672708
"dme-miR-4974-3p"	2	0.696927043888215	0.869270260359369	0.630682116195267
"dme-miR-991-3p"	1	0.704127560332229	0.869021906818883	0.632818446231315
"dme-miR-2501-5p"	1	0.724490113379798	0.817183840749415	0.634930203198808
"dme-miR-1014-3p"	1	0.730935067690426	0.801223461676862	0.637017808647804
"dme-miR-1000-5p"	1	0.743244921741342	0.771289198606272	0.639081674540993
"dme-miR-315-5p"	1	0.833311508267308	0.569148936170213	0.641122203524716
"dme-miR-4911-3p"	1	0.834452229273922	0.566722561800184	0.643139789190834
"dme-miR-4946-5p"	1	0.846556610544097	0.541084462982273	0.645134816329827
