"miRNAs"	"n_geneset"	"hyper_pval"	"OR"	"rFDRc_q"
"dme-miR-9c-5p"	3	0.254296088882646	1.82395644283122	0.518811329512315
"dme-miR-4985-3p"	1	0.25585685311253	3.53858784893268	0.518946402260552
"dme-miR-9378-3p"	1	0.259642958061963	3.47780468119451	0.519550300636807
"dme-miR-963-3p"	2	0.259970752947521	2.12857142857143	0.519781689283389
"dme-miR-4985-5p"	3	0.261241460584693	1.79588489637692	0.519876950638728
"dme-miR-981-5p"	3	0.26217000911553	1.79220199414654	0.519936237198992
"dme-miR-184-3p"	1	0.263410671149976	3.41904761904762	0.520051152192574
"dme-miR-956-5p"	5	0.265625683000492	1.55526702043581	0.520628946658936
"dme-miR-9375-3p"	2	0.267548104066063	2.084	0.52087980694375
"dme-miR-1007-5p"	2	0.268811650524951	2.07674418604651	0.520922183324609
"dme-miR-4944-3p"	4	0.270914974410292	1.61965001054185	0.521330074617918
"dme-miR-983-5p"	3	0.271485556813007	1.75612249866108	0.521562410206486
"dme-miR-2280-5p"	2	0.274499232283762	2.04468085106383	0.521600052470241
"dme-miR-9c-3p"	3	0.278505401989197	1.72992700729927	0.522111537021617
"dme-miR-276a-5p"	1	0.279526968176442	3.18554157414261	0.524342293064759
"dme-miR-276b-5p"	1	0.279526968176442	3.18554157414261	0.524342293064759
"dme-miR-4912-5p"	2	0.280820699232307	2.01014492753623	0.527815549411094
"dme-miR-974-5p"	1	0.295306339094675	2.98150716597319	0.54559604160457
"dme-miR-4955-5p"	1	0.301287039280302	2.90972692394493	0.55106168218361
"dme-miR-4946-5p"	6	0.303563321305204	1.42170932358318	0.553038358226474
"dme-miR-9371-5p"	2	0.303568951928365	1.89452054794521	0.55416619795594
"dme-miR-958-3p"	2	0.309247783691704	1.86756756756757	0.55625373446523
"dme-miR-1010-5p"	2	0.309878442669212	1.86461769115442	0.558397816215273
"dme-miR-968-3p"	3	0.314881713809425	1.60600349979809	0.56226752833249
"dme-miR-958-5p"	2	0.318699655189386	1.82422907488987	0.56593634926698
"dme-let-7-5p"	1	0.322418910715004	2.67727178207528	0.569626007399486
"dme-miR-3645-5p"	2	0.327503186649039	1.78546762589928	0.575550557315409
"dme-miR-2490-3p"	2	0.338163944162494	1.74044943820225	0.58186405982604
"dme-miR-3644-5p"	2	0.341292479155689	1.72761506276151	0.582934173726382
"dme-miR-11-5p"	2	0.341292479155689	1.72761506276151	0.582934173726382
"dme-miR-3645-3p"	3	0.34393944804302	1.51880917853792	0.583821324052151
"dme-miR-976-3p"	3	0.34441651727348	1.51745152354571	0.584738162571182
"dme-miR-4914-5p"	2	0.346290867250039	1.70744827586207	0.585407040523407
"dme-miR-2489-5p"	3	0.346801973432415	1.5106960950764	0.586035443967048
"dme-miR-960-5p"	2	0.347539004190232	1.70247592847318	0.586686204577775
"dme-miR-9372-3p"	2	0.348786537392005	1.69753086419753	0.588628955817922
"dme-miR-12-5p"	2	0.349410074545631	1.69506849315068	0.58878348763143
"dme-miR-988-3p"	1	0.351868637381976	2.39943977591036	0.589603377024035
"dme-miR-275-5p"	1	0.355186966977049	2.37098560354374	0.590476720880183
"dme-miR-984-5p"	1	0.357390170444579	2.35238095238095	0.591974471005853
"dme-miR-2281-5p"	3	0.369219667258741	1.44976076555024	0.602423631301255
"dme-miR-4963-3p"	3	0.373031537050716	1.4398293029872	0.603566150679467
"dme-miR-4915-5p"	2	0.373595905018219	1.60403120936281	0.605662712587762
"dme-miR-929-3p"	1	0.377965296782065	2.1889400921659	0.607428733847735
"dme-miR-4919-3p"	1	0.380094142652179	2.17302152177597	0.60860375488062
"dme-miR-278-3p"	1	0.388540185725762	2.11155050255396	0.616706447651542
"dme-miR-4948-5p"	1	0.389588184801041	2.10410509031199	0.616988944035893
"dme-miR-9377-5p"	2	0.391388200503644	1.54210526315789	0.618256946200287
"dme-miR-2493-3p"	2	0.394437144159436	1.5318804483188	0.619660655052915
"dme-miR-990-5p"	1	0.406124780223758	1.99159663865546	0.631498454154795
"dme-miR-210-5p"	3	0.407210783239273	1.35567704924345	0.632407049636322
"dme-miR-193-5p"	2	0.410798142796853	1.47879518072289	0.632806433230227
"dme-miR-2493-5p"	1	0.415237777346613	1.93333333333333	0.63293370026505
"dme-miR-4951-3p"	2	0.415610718806426	1.463723150358	0.633833550030557
"dme-bantam-3p"	1	0.417244681824645	1.92083521105603	0.634922373378826
"dme-miR-314-3p"	2	0.419209126667419	1.45260663507109	0.635324474672318
"dme-miR-13b-2-5p"	1	0.419245010648282	1.90849380504553	0.635718661866113
"dme-miR-6-3-5p"	1	0.421238784353355	1.89630618602581	0.635770535999352
"dme-miR-4981-3p"	1	0.422233219443344	1.89026915113872	0.636459951631889
"dme-miR-263b-3p"	2	0.428757275145065	1.42372093023256	0.638967653175321
"dme-miR-2497-5p"	2	0.428757275145065	1.42372093023256	0.638967653175321
"dme-miR-2a-1-5p"	2	0.438233697749244	1.3958904109589	0.641750610356616
"dme-miR-4962-3p"	1	0.439856585188554	1.78767507002801	0.642144057044721
"dme-miR-307a-3p"	1	0.441782753922976	1.77694235588972	0.642289123587457
"dme-miR-4940-5p"	1	0.442743465758025	1.77162293488824	0.642733509774155
"dme-miR-4919-5p"	1	0.44370259921255	1.76633444075305	0.643271870170831
"dme-miR-281-3p"	1	0.448474676970291	1.7403465684268	0.644233237059625
"dme-miR-1004-3p"	1	0.454149597351538	1.71012743125419	0.644728490053847
"dme-miR-274-5p"	2	0.454636030376578	1.34955752212389	0.645228888860235
"dme-miR-993-3p"	1	0.456028819603799	1.70028011204482	0.645619657433878
"dme-miR-1003-3p"	1	0.457901865281208	1.69054251226953	0.645708568222277
"dme-miR-4916-3p"	4	0.461452145891929	1.19412019022914	0.645856527842027
"dme-miR-1010-3p"	1	0.462557583751428	1.66666666666667	0.646361756020527
"dme-miR-279-3p"	1	0.465332668192805	1.65265343194499	0.64639964905005
"dme-miR-2c-5p"	2	0.465628517180554	1.31971830985915	0.646845565520301
"dme-miR-4970-5p"	1	0.466254652921381	1.648033126294	0.648322711011194
"dme-miR-277-3p"	4	0.467033370292986	1.18454106280193	0.648728292609797
"dme-miR-286-3p"	1	0.467175119943556	1.64343786295006	0.64896767806767
"dme-miR-277-5p"	1	0.469927438366171	1.62980030721966	0.649624204230771
"dme-miR-992-5p"	1	0.470841858220772	1.62530320439168	0.649865462990778
"dme-miR-2282-3p"	1	0.475391416657375	1.6031746031746	0.650678928648434
"dme-miR-989-5p"	1	0.477200764907415	1.59448621553885	0.650720749768557
