miRNAs	n_geneset	OR	hyper_pval	rFDRc_q
dme-miR-9371-5p	2	2.1053610688313884	0.265810300685536	0.550629167217641
dme-miR-9372-3p	1	0.8922855082912762	0.683905058301941	0.720999599516183
dme-miR-9372-5p	1	0.534923339011925	0.84715332737817	0.742532908903589
dme-miR-9373-3p	1	1.3269473684210527	0.540088658206772	0.676543791908198
dme-miR-9373-5p	8	3.656605640771895	0.00709466672686618	0.0912361853786133
dme-miR-9375-3p	2	2.3159259259259257	0.233208103774183	0.531970479304819
dme-miR-9377-3p	1	0.6170669391926418	0.804905799080851	0.737673774801316
dme-miR-9377-5p	2	1.7137287663603453	0.346565861555283	0.607576955298426
dme-miR-9378-3p	1	3.8444840915848943	0.239714179820392	0.534902273442117
dme-miR-9379-3p	1	1.405697118059419	0.520811804105627	0.670255640406457
dme-miR-9379-5p	4	4.877543035993741	0.0147055897364357	0.138393005556019
dme-miR-9382-3p	1	4.639813820264948	0.202543593292207	0.520164901486096
dme-miR-9382-5p	2	3.000474833808167	0.158773247036971	0.467633756564697
dme-miR-9383-3p	3	5.239977958396473	0.0261177981214783	0.193637697814719
