Gene name	Transcript stable ID	Gene stable ID
CG46320	FBtr0452138	FBgn0284236
CG46320	FBtr0452138	FBgn0284236
CG46320	FBtr0452138	FBgn0284236
CG46321	FBtr0452141	FBgn0284237
CG46321	FBtr0452141	FBgn0284237
CG46321	FBtr0452141	FBgn0284237
Sur	FBtr0452144	FBgn0028675
Sur	FBtr0452144	FBgn0028675
Sur	FBtr0452144	FBgn0028675
CG11891	FBtr0472597	FBgn0039309
CG11891	FBtr0472597	FBgn0039309
CG11891	FBtr0472597	FBgn0039309
Ilp5	FBtr0472645	FBgn0044048
Ilp5	FBtr0472645	FBgn0044048
Ilp5	FBtr0472645	FBgn0044048
Cyp9f3	FBtr0472646	FBgn0038034
Cyp9f3	FBtr0472646	FBgn0038034
Cyp9f3	FBtr0472646	FBgn0038034
CG46335	FBtr0472671	FBgn0285938
CG46335	FBtr0472671	FBgn0285938
CG46335	FBtr0472671	FBgn0285938
CG46338	FBtr0472692	FBgn0285962
CG46338	FBtr0472692	FBgn0285962
CG46338	FBtr0472692	FBgn0285962
CG46339	FBtr0472695	FBgn0285963
CG46339	FBtr0472695	FBgn0285963
CG46339	FBtr0472695	FBgn0285963
Ntmt	FBtr0472834	FBgn0033457
Ntmt	FBtr0472834	FBgn0033457
Ntmt	FBtr0472834	FBgn0033457
CG11951	FBtr0473405	FBgn0039656
CG11951	FBtr0473405	FBgn0039656
CG11951	FBtr0473405	FBgn0039656
